	WGD	Rate	Number of Leaves	n	Method	Distance
441	Low WGD	0.01	500	5	Manhattan Min. Ev.	0.187327063015321
442	Low WGD	0.01	500	5	MEDALT	0.335230380988326
443	Low WGD	0.01	500	5	MEDICC2	0.153807914794211
444	Low WGD	0.01	10	11	Euclidean NJ	0.303493892261347
445	Low WGD	0.01	10	11	Euclidean Min. Ev.	0.303493892261347
446	Low WGD	0.01	10	11	Manhattan NJ	0.125883322186969
447	Low WGD	0.01	10	11	Manhattan Min. Ev.	0.303493892261347
448	Low WGD	0.01	10	11	MEDALT	0.460060127543925
449	Low WGD	0.01	10	11	MEDICC2	0.125883322186969
450	High WGD	0.1	15	15	Euclidean NJ	0.281636755290695
451	High WGD	0.1	15	15	Euclidean Min. Ev.	0.281636755290695
452	High WGD	0.1	15	15	Manhattan NJ	0.18867451306394
453	High WGD	0.1	15	15	Manhattan Min. Ev.	0.281636755290695
454	High WGD	0.1	15	15	MEDALT	0.825045580106117
455	High WGD	0.1	15	15	MEDICC2	0.283923905693331
456	No WGD	0.025	5	19	Euclidean NJ	0.0
457	No WGD	0.025	5	19	Euclidean Min. Ev.	0.0
458	No WGD	0.025	5	19	Manhattan NJ	0.0
459	No WGD	0.025	5	19	Manhattan Min. Ev.	0.0
460	No WGD	0.025	5	19	MEDALT	0.2
461	No WGD	0.025	5	19	MEDICC2	0.0
462	Low WGD	0.01	50	4	Euclidean NJ	0.20113364423052
463	Low WGD	0.01	50	4	Euclidean Min. Ev.	0.158233406417341
464	Low WGD	0.01	50	4	Manhattan NJ	0.118562284554328
465	Low WGD	0.01	50	4	Manhattan Min. Ev.	0.158233406417341
466	Low WGD	0.01	50	4	MEDALT	0.339048681303484
467	Low WGD	0.01	50	4	MEDICC2	0.129482741871467
468	No WGD	0.05	10	11	Euclidean NJ	0.128323943899847
469	No WGD	0.05	10	11	Euclidean Min. Ev.	0.128323943899847
470	No WGD	0.05	10	11	Manhattan NJ	0.0
471	No WGD	0.05	10	11	Manhattan Min. Ev.	0.128323943899847
472	No WGD	0.05	10	11	MEDALT	0.647836476016109
473	No WGD	0.05	10	11	MEDICC2	0.0
474	Low WGD	0.025	3	9	Euclidean NJ	0
475	Low WGD	0.025	3	9	Euclidean Min. Ev.	0
476	Low WGD	0.025	3	9	Manhattan NJ	0
477	Low WGD	0.025	3	9	Manhattan Min. Ev.	0
478	Low WGD	0.025	3	9	MEDALT	1
479	Low WGD	0.025	3	9	MEDICC2	0
480	Low WGD	0.025	20	0	Euclidean NJ	0.052323451349362
481	Low WGD	0.025	20	0	Euclidean Min. Ev.	0.052323451349362
482	Low WGD	0.025	20	0	Manhattan NJ	0.0
483	Low WGD	0.025	20	0	Manhattan Min. Ev.	0.052323451349362
484	Low WGD	0.025	20	0	MEDALT	0.440680217062491
485	Low WGD	0.025	20	0	MEDICC2	0.0
486	No WGD	0.05	10	14	Euclidean NJ	0.0
487	No WGD	0.05	10	14	Euclidean Min. Ev.	0.0
488	No WGD	0.05	10	14	Manhattan NJ	0.0
489	No WGD	0.05	10	14	Manhattan Min. Ev.	0.0
490	No WGD	0.05	10	14	MEDALT	0.820514130809755
491	No WGD	0.05	10	14	MEDICC2	0.0
492	Low WGD	0.05	250	15	Euclidean NJ	0.178651464657021
493	Low WGD	0.05	250	15	Euclidean Min. Ev.	0.181056679703873
494	Low WGD	0.05	250	15	Manhattan NJ	0.139419016602027
495	Low WGD	0.05	250	15	Manhattan Min. Ev.	0.181056679703873
496	Low WGD	0.05	250	15	MEDALT	0.66942275430043
497	Low WGD	0.05	250	15	MEDICC2	0.140342222050819
498	Low WGD	0.025	50	19	Euclidean NJ	0.149125123253039
499	Low WGD	0.025	50	19	Euclidean Min. Ev.	0.182084450736296
500	Low WGD	0.025	50	19	Manhattan NJ	0.0771570131289833
501	Low WGD	0.025	50	19	Manhattan Min. Ev.	0.182084450736296
502	Low WGD	0.025	50	19	MEDALT	0.606952807171805
503	Low WGD	0.025	50	19	MEDICC2	0.0891645120760206
504	High WGD	0.05	15	3	Euclidean NJ	0.140434128048118
505	High WGD	0.05	15	3	Euclidean Min. Ev.	0.140434128048118
506	High WGD	0.05	15	3	Manhattan NJ	0.0
507	High WGD	0.05	15	3	Manhattan Min. Ev.	0.140434128048118
508	High WGD	0.05	15	3	MEDALT	0.549283521012568
509	High WGD	0.05	15	3	MEDICC2	0.0
510	Low WGD	0.05	10	18	Euclidean NJ	0.0916083083530287
511	Low WGD	0.05	10	18	Euclidean Min. Ev.	0.0916083083530287
512	Low WGD	0.05	10	18	Manhattan NJ	0.0916083083530287
513	Low WGD	0.05	10	18	Manhattan Min. Ev.	0.0916083083530287
514	Low WGD	0.05	10	18	MEDALT	0.236080382272217
515	Low WGD	0.05	10	18	MEDICC2	0.0916083083530287
516	Low WGD	0.1	15	10	Euclidean NJ	0.10625963037843
517	Low WGD	0.1	15	10	Euclidean Min. Ev.	0.10625963037843
518	Low WGD	0.1	15	10	Manhattan NJ	0.10625963037843
519	Low WGD	0.1	15	10	Manhattan Min. Ev.	0.10625963037843
520	Low WGD	0.1	15	10	MEDALT	0.891620691643525
521	Low WGD	0.1	15	10	MEDICC2	0.0
522	Low WGD	0.05	5	24	Euclidean NJ	0.0
523	Low WGD	0.05	5	24	Euclidean Min. Ev.	0.0
524	Low WGD	0.05	5	24	Manhattan NJ	0.0
525	Low WGD	0.05	5	24	Manhattan Min. Ev.	0.0
526	Low WGD	0.05	5	24	MEDALT	0.755439854449596
527	Low WGD	0.05	5	24	MEDICC2	0.0
528	Low WGD	0.05	3	20	Euclidean NJ	0
529	Low WGD	0.05	3	20	Euclidean Min. Ev.	0
530	Low WGD	0.05	3	20	Manhattan NJ	0
531	Low WGD	0.05	3	20	Manhattan Min. Ev.	0
532	Low WGD	0.05	3	20	MEDALT	1
533	Low WGD	0.05	3	20	MEDICC2	0
534	Low WGD	0.05	5	0	Euclidean NJ	0.308181620264318
535	Low WGD	0.05	5	0	Euclidean Min. Ev.	0.308181620264318
536	Low WGD	0.05	5	0	Manhattan NJ	0.0
537	Low WGD	0.05	5	0	Manhattan Min. Ev.	0.308181620264318
538	Low WGD	0.05	5	0	MEDALT	1.0
539	Low WGD	0.05	5	0	MEDICC2	0.0
540	High WGD	0.1	3	1	Euclidean NJ	0
541	High WGD	0.1	3	1	Euclidean Min. Ev.	0
542	High WGD	0.1	3	1	Manhattan NJ	0
543	High WGD	0.1	3	1	Manhattan Min. Ev.	0
544	High WGD	0.1	3	1	MEDALT	1
545	High WGD	0.1	3	1	MEDICC2	0
546	Low WGD	0.075	5	4	Euclidean NJ	0.343074842208707
547	Low WGD	0.075	5	4	Euclidean Min. Ev.	0.343074842208707
548	Low WGD	0.075	5	4	Manhattan NJ	0.0
549	Low WGD	0.075	5	4	Manhattan Min. Ev.	0.343074842208707
550	Low WGD	0.075	5	4	MEDALT	1.0
551	Low WGD	0.075	5	4	MEDICC2	0.0
552	High WGD	0.1	15	17	Euclidean NJ	0.0
553	High WGD	0.1	15	17	Euclidean Min. Ev.	0.0
554	High WGD	0.1	15	17	Manhattan NJ	0.0
555	High WGD	0.1	15	17	Manhattan Min. Ev.	0.0
556	High WGD	0.1	15	17	MEDALT	0.754197936883315
557	High WGD	0.1	15	17	MEDICC2	0.0
558	High WGD	0.1	3	9	Euclidean NJ	0
559	High WGD	0.1	3	9	Euclidean Min. Ev.	0
560	High WGD	0.1	3	9	Manhattan NJ	0
561	High WGD	0.1	3	9	Manhattan Min. Ev.	0
562	High WGD	0.1	3	9	MEDALT	1
563	High WGD	0.1	3	9	MEDICC2	0
564	No WGD	0.075	10	14	Euclidean NJ	0.0
565	No WGD	0.075	10	14	Euclidean Min. Ev.	0.18317652160368
566	No WGD	0.075	10	14	Manhattan NJ	0.0
567	No WGD	0.075	10	14	Manhattan Min. Ev.	0.18317652160368
568	No WGD	0.075	10	14	MEDALT	0.803162201207697
569	No WGD	0.075	10	14	MEDICC2	0.0
570	High WGD	0.075	15	14	Euclidean NJ	0.0
571	High WGD	0.075	15	14	Euclidean Min. Ev.	0.0
572	High WGD	0.075	15	14	Manhattan NJ	0.0
573	High WGD	0.075	15	14	Manhattan Min. Ev.	0.0
574	High WGD	0.075	15	14	MEDALT	0.90145238964709
575	High WGD	0.075	15	14	MEDICC2	0.0
576	High WGD	0.025	5	0	Euclidean NJ	0.308181620264318
577	High WGD	0.025	5	0	Euclidean Min. Ev.	0.308181620264318
578	High WGD	0.025	5	0	Manhattan NJ	0.0
579	High WGD	0.025	5	0	Manhattan Min. Ev.	0.308181620264318
580	High WGD	0.025	5	0	MEDALT	1.0
581	High WGD	0.025	5	0	MEDICC2	0.0
582	Low WGD	0.1	10	24	Euclidean NJ	0.295289796327407
583	Low WGD	0.1	10	24	Euclidean Min. Ev.	0.295289796327407
584	Low WGD	0.1	10	24	Manhattan NJ	0.183216616706058
585	Low WGD	0.1	10	24	Manhattan Min. Ev.	0.295289796327407
586	Low WGD	0.1	10	24	MEDALT	0.566891663545336
587	Low WGD	0.1	10	24	MEDICC2	0.202526780034463
588	No WGD	0.1	3	11	Euclidean NJ	1
589	No WGD	0.1	3	11	Euclidean Min. Ev.	1
590	No WGD	0.1	3	11	Manhattan NJ	0
591	No WGD	0.1	3	11	Manhattan Min. Ev.	1
592	No WGD	0.1	3	11	MEDALT	1
593	No WGD	0.1	3	11	MEDICC2	0
594	No WGD	0.01	15	18	Euclidean NJ	0.205279124009644
595	No WGD	0.01	15	18	Euclidean Min. Ev.	0.350760505820277
596	No WGD	0.01	15	18	Manhattan NJ	0.160877380615321
597	No WGD	0.01	15	18	Manhattan Min. Ev.	0.350760505820277
598	No WGD	0.01	15	18	MEDALT	0.48727753180209
599	No WGD	0.01	15	18	MEDICC2	0.199360742469303
600	No WGD	0.025	20	2	Euclidean NJ	0.0414305416407923
601	No WGD	0.025	20	2	Euclidean Min. Ev.	0.0414305416407923
602	No WGD	0.025	20	2	Manhattan NJ	0.0414305416407923
603	No WGD	0.025	20	2	Manhattan Min. Ev.	0.0414305416407923
604	No WGD	0.025	20	2	MEDALT	0.470037229244132
605	No WGD	0.025	20	2	MEDICC2	0.0414305416407923
606	Low WGD	0.075	3	19	Euclidean NJ	0
607	Low WGD	0.075	3	19	Euclidean Min. Ev.	0
608	Low WGD	0.075	3	19	Manhattan NJ	0
609	Low WGD	0.075	3	19	Manhattan Min. Ev.	0
610	Low WGD	0.075	3	19	MEDALT	1
611	Low WGD	0.075	3	19	MEDICC2	0
612	Low WGD	0.075	5	7	Euclidean NJ	0.308181620264318
613	Low WGD	0.075	5	7	Euclidean Min. Ev.	0.308181620264318
614	Low WGD	0.075	5	7	Manhattan NJ	0.0
615	Low WGD	0.075	5	7	Manhattan Min. Ev.	0.308181620264318
616	Low WGD	0.075	5	7	MEDALT	1.0
617	Low WGD	0.075	5	7	MEDICC2	0.308181620264318
618	No WGD	0.05	3	0	Euclidean NJ	0
619	No WGD	0.05	3	0	Euclidean Min. Ev.	0
620	No WGD	0.05	3	0	Manhattan NJ	0
621	No WGD	0.05	3	0	Manhattan Min. Ev.	0
622	No WGD	0.05	3	0	MEDALT	1
623	No WGD	0.05	3	0	MEDICC2	0
624	No WGD	0.1	10	11	Euclidean NJ	0.123277255868357
625	No WGD	0.1	10	11	Euclidean Min. Ev.	0.123277255868357
626	No WGD	0.1	10	11	Manhattan NJ	0.0
627	No WGD	0.1	10	11	Manhattan Min. Ev.	0.123277255868357
628	No WGD	0.1	10	11	MEDALT	1.0
629	No WGD	0.1	10	11	MEDICC2	0.0
630	Low WGD	0.05	250	5	Euclidean NJ	0.221281466073559
631	Low WGD	0.05	250	5	Euclidean Min. Ev.	0.207356278425579
632	Low WGD	0.05	250	5	Manhattan NJ	0.151834483981846
633	Low WGD	0.05	250	5	Manhattan Min. Ev.	0.207356278425579
634	Low WGD	0.05	250	5	MEDALT	0.663256932928522
635	Low WGD	0.05	250	5	MEDICC2	0.178157162378058
636	No WGD	0.01	5	3	Euclidean NJ	0.0
637	No WGD	0.01	5	3	Euclidean Min. Ev.	0.0
638	No WGD	0.01	5	3	Manhattan NJ	0.0
639	No WGD	0.01	5	3	Manhattan Min. Ev.	0.0
640	No WGD	0.01	5	3	MEDALT	0.510879708899193
641	No WGD	0.01	5	3	MEDICC2	0.0
642	Low WGD	0.05	5	13	Euclidean NJ	0.343074842208707
643	Low WGD	0.05	5	13	Euclidean Min. Ev.	0.343074842208707
644	Low WGD	0.05	5	13	Manhattan NJ	0.0
645	Low WGD	0.05	5	13	Manhattan Min. Ev.	0.343074842208707
646	Low WGD	0.05	5	13	MEDALT	0.510879708899193
647	Low WGD	0.05	5	13	MEDICC2	0.0
648	Low WGD	0.05	15	15	Euclidean NJ	0.0950368149250848
649	Low WGD	0.05	15	15	Euclidean Min. Ev.	0.0950368149250848
650	Low WGD	0.05	15	15	Manhattan NJ	0.0807266508005257
651	Low WGD	0.05	15	15	Manhattan Min. Ev.	0.0950368149250848
652	Low WGD	0.05	15	15	MEDALT	0.714274431335865
653	Low WGD	0.05	15	15	MEDICC2	0.0
654	Low WGD	0.025	3	10	Euclidean NJ	0
655	Low WGD	0.025	3	10	Euclidean Min. Ev.	0
656	Low WGD	0.025	3	10	Manhattan NJ	0
657	Low WGD	0.025	3	10	Manhattan Min. Ev.	0
658	Low WGD	0.025	3	10	MEDALT	1
659	Low WGD	0.025	3	10	MEDICC2	0
660	High WGD	0.1	10	19	Euclidean NJ	0.13804330862614
661	High WGD	0.1	10	19	Euclidean Min. Ev.	0.13804330862614
662	High WGD	0.1	10	19	Manhattan NJ	0.13804330862614
663	High WGD	0.1	10	19	Manhattan Min. Ev.	0.13804330862614
664	High WGD	0.1	10	19	MEDALT	1.0
665	High WGD	0.1	10	19	MEDICC2	0.142291101252022
666	High WGD	0.075	5	4	Euclidean NJ	0.308181620264318
667	High WGD	0.075	5	4	Euclidean Min. Ev.	0.0
668	High WGD	0.075	5	4	Manhattan NJ	0.0
669	High WGD	0.075	5	4	Manhattan Min. Ev.	0.0
670	High WGD	0.075	5	4	MEDALT	1.0
671	High WGD	0.075	5	4	MEDICC2	0.0
672	High WGD	0.1	15	8	Euclidean NJ	0.180278819443957
673	High WGD	0.1	15	8	Euclidean Min. Ev.	0.180278819443957
674	High WGD	0.1	15	8	Manhattan NJ	0.148500105619825
675	High WGD	0.1	15	8	Manhattan Min. Ev.	0.180278819443957
676	High WGD	0.1	15	8	MEDALT	0.888648815212088
677	High WGD	0.1	15	8	MEDICC2	0.0
678	Low WGD	0.01	100	12	Euclidean NJ	0.152448439811292
679	Low WGD	0.01	100	12	Euclidean Min. Ev.	0.156105724901315
680	Low WGD	0.01	100	12	Manhattan NJ	0.137189422823419
681	Low WGD	0.01	100	12	Manhattan Min. Ev.	0.156105724901315
682	Low WGD	0.01	100	12	MEDALT	0.388000690499801
683	Low WGD	0.01	100	12	MEDICC2	0.118636694674649
684	High WGD	0.1	10	4	Euclidean NJ	0.123497341392907
685	High WGD	0.1	10	4	Euclidean Min. Ev.	0.123497341392907
686	High WGD	0.1	10	4	Manhattan NJ	0.123497341392907
687	High WGD	0.1	10	4	Manhattan Min. Ev.	0.123497341392907
688	High WGD	0.1	10	4	MEDALT	0.460806450860762
689	High WGD	0.1	10	4	MEDICC2	0.0
690	Low WGD	0.025	500	16	Euclidean NJ	0.199164915495262
691	Low WGD	0.025	500	16	Euclidean Min. Ev.	0.20513529625522
692	Low WGD	0.025	500	16	Manhattan NJ	0.134615685528324
693	Low WGD	0.025	500	16	Manhattan Min. Ev.	0.20513529625522
694	Low WGD	0.025	500	16	MEDALT	0.53484825734623
695	Low WGD	0.025	500	16	MEDICC2	0.121455518318233
696	Low WGD	0.025	15	7	Euclidean NJ	0.078321577016239
697	Low WGD	0.025	15	7	Euclidean Min. Ev.	0.141980401865271
698	Low WGD	0.025	15	7	Manhattan NJ	0.0615550402935725
699	Low WGD	0.025	15	7	Manhattan Min. Ev.	0.141980401865271
700	Low WGD	0.025	15	7	MEDALT	0.639299909975165
701	Low WGD	0.025	15	7	MEDICC2	0.0
702	High WGD	0.025	3	14	Euclidean NJ	0
703	High WGD	0.025	3	14	Euclidean Min. Ev.	0
704	High WGD	0.025	3	14	Manhattan NJ	0
705	High WGD	0.025	3	14	Manhattan Min. Ev.	0
706	High WGD	0.025	3	14	MEDALT	1
707	High WGD	0.025	3	14	MEDICC2	0
708	Low WGD	0.025	20	21	Euclidean NJ	0.0
709	Low WGD	0.025	20	21	Euclidean Min. Ev.	0.0578307375595983
710	Low WGD	0.025	20	21	Manhattan NJ	0.134968548035309
711	Low WGD	0.025	20	21	Manhattan Min. Ev.	0.0578307375595983
712	Low WGD	0.025	20	21	MEDALT	0.765724785427024
713	Low WGD	0.025	20	21	MEDICC2	0.0578307375595983
714	Low WGD	0.05	20	21	Euclidean NJ	0.114938140529479
715	Low WGD	0.05	20	21	Euclidean Min. Ev.	0.114938140529479
716	Low WGD	0.05	20	21	Manhattan NJ	0.0
717	Low WGD	0.05	20	21	Manhattan Min. Ev.	0.114938140529479
718	Low WGD	0.05	20	21	MEDALT	0.853413346333405
719	Low WGD	0.05	20	21	MEDICC2	0.0686766350347026
720	Low WGD	0.075	3	0	Euclidean NJ	0
721	Low WGD	0.075	3	0	Euclidean Min. Ev.	0
722	Low WGD	0.075	3	0	Manhattan NJ	0
723	Low WGD	0.075	3	0	Manhattan Min. Ev.	0
724	Low WGD	0.075	3	0	MEDALT	1
725	Low WGD	0.075	3	0	MEDICC2	0
726	Low WGD	0.05	500	8	Euclidean NJ	0.264568655056412
727	Low WGD	0.05	500	8	Euclidean Min. Ev.	0.229852582445705
728	Low WGD	0.05	500	8	Manhattan NJ	0.195810508031357
729	Low WGD	0.05	500	8	Manhattan Min. Ev.	0.229852582445705
730	Low WGD	0.05	500	8	MEDALT	0.666182010490342
731	Low WGD	0.05	500	8	MEDICC2	0.176028992726981
732	Low WGD	0.01	100	15	Euclidean NJ	0.138860013745149
733	Low WGD	0.01	100	15	Euclidean Min. Ev.	0.120230192055217
734	Low WGD	0.01	100	15	Manhattan NJ	0.165843001827815
735	Low WGD	0.01	100	15	Manhattan Min. Ev.	0.120230192055217
736	Low WGD	0.01	100	15	MEDALT	0.384026763111522
737	Low WGD	0.01	100	15	MEDICC2	0.0928627221046088
738	Low WGD	0.075	15	16	Euclidean NJ	0.0497265461296405
739	Low WGD	0.075	15	16	Euclidean Min. Ev.	0.0
740	Low WGD	0.075	15	16	Manhattan NJ	0.0
741	Low WGD	0.075	15	16	Manhattan Min. Ev.	0.0
742	Low WGD	0.075	15	16	MEDALT	0.694533262056249
743	Low WGD	0.075	15	16	MEDICC2	0.0
744	Low WGD	0.05	5	18	Euclidean NJ	0
745	Low WGD	0.05	5	18	Euclidean Min. Ev.	0
746	Low WGD	0.05	5	18	Manhattan NJ	0
747	Low WGD	0.05	5	18	Manhattan Min. Ev.	0
748	Low WGD	0.05	5	18	MEDALT	1
749	Low WGD	0.05	5	18	MEDICC2	0
750	No WGD	0.1	3	20	Euclidean NJ	0
751	No WGD	0.1	3	20	Euclidean Min. Ev.	0
752	No WGD	0.1	3	20	Manhattan NJ	0
753	No WGD	0.1	3	20	Manhattan Min. Ev.	0
754	No WGD	0.1	3	20	MEDALT	1
755	No WGD	0.1	3	20	MEDICC2	0
756	High WGD	0.075	5	23	Euclidean NJ	0.0
757	High WGD	0.075	5	23	Euclidean Min. Ev.	0.0
758	High WGD	0.075	5	23	Manhattan NJ	0.0
759	High WGD	0.075	5	23	Manhattan Min. Ev.	0.0
760	High WGD	0.075	5	23	MEDALT	0.510879708899193
761	High WGD	0.075	5	23	MEDICC2	0.0
762	Low WGD	0.05	10	23	Euclidean NJ	0
763	Low WGD	0.05	10	23	Euclidean Min. Ev.	0
764	Low WGD	0.05	10	23	Manhattan NJ	0
765	Low WGD	0.05	10	23	Manhattan Min. Ev.	0
766	Low WGD	0.05	10	23	MEDALT	1
767	Low WGD	0.05	10	23	MEDICC2	0
768	No WGD	0.05	20	12	Euclidean NJ	0.132253992280209
769	No WGD	0.05	20	12	Euclidean Min. Ev.	0.0292784927657605
770	No WGD	0.05	20	12	Manhattan NJ	0.0805754493543526
771	No WGD	0.05	20	12	Manhattan Min. Ev.	0.0292784927657605
772	No WGD	0.05	20	12	MEDALT	0.609851332534828
773	No WGD	0.05	20	12	MEDICC2	0.108340358133366
774	No WGD	0.1	15	18	Euclidean NJ	0.182249423912341
775	No WGD	0.1	15	18	Euclidean Min. Ev.	0.182249423912341
776	No WGD	0.1	15	18	Manhattan NJ	0.0681002699084859
777	No WGD	0.1	15	18	Manhattan Min. Ev.	0.182249423912341
778	No WGD	0.1	15	18	MEDALT	0.820995385329124
779	No WGD	0.1	15	18	MEDICC2	0.140613322426124
780	Low WGD	0.01	20	19	Euclidean NJ	0.29874414997057
781	Low WGD	0.01	20	19	Euclidean Min. Ev.	0.223798209814281
782	Low WGD	0.01	20	19	Manhattan NJ	0.234423552315898
783	Low WGD	0.01	20	19	Manhattan Min. Ev.	0.223798209814281
784	Low WGD	0.01	20	19	MEDALT	0.397944261069123
785	Low WGD	0.01	20	19	MEDICC2	0.205471581235591
786	High WGD	0.025	10	22	Euclidean NJ	0.0
787	High WGD	0.025	10	22	Euclidean Min. Ev.	0.0
788	High WGD	0.025	10	22	Manhattan NJ	0.0
789	High WGD	0.025	10	22	Manhattan Min. Ev.	0.0
790	High WGD	0.025	10	22	MEDALT	0.558066168826656
791	High WGD	0.025	10	22	MEDICC2	0.0
792	Low WGD	0.05	50	0	Euclidean NJ	0.134823549252782
793	Low WGD	0.05	50	0	Euclidean Min. Ev.	0.109415898067661
794	Low WGD	0.05	50	0	Manhattan NJ	0.0859205377906644
795	Low WGD	0.05	50	0	Manhattan Min. Ev.	0.109415898067661
796	Low WGD	0.05	50	0	MEDALT	0.505157554135042
797	Low WGD	0.05	50	0	MEDICC2	0.115079769834735
798	High WGD	0.01	20	14	Euclidean NJ	0.308067385293415
799	High WGD	0.01	20	14	Euclidean Min. Ev.	0.336755761522978
800	High WGD	0.01	20	14	Manhattan NJ	0.199165714139467
801	High WGD	0.01	20	14	Manhattan Min. Ev.	0.336755761522978
802	High WGD	0.01	20	14	MEDALT	0.51841498252767
803	High WGD	0.01	20	14	MEDICC2	0.137705635071731
804	Low WGD	0.025	500	6	Euclidean NJ	0.191048832221467
805	Low WGD	0.025	500	6	Euclidean Min. Ev.	0.143533532596393
806	Low WGD	0.025	500	6	Manhattan NJ	0.150856980971551
807	Low WGD	0.025	500	6	Manhattan Min. Ev.	0.143533532596393
808	Low WGD	0.025	500	6	MEDALT	0.415634697416349
809	Low WGD	0.025	500	6	MEDICC2	0.0955101510380593
810	Low WGD	0.075	20	20	Euclidean NJ	0.179938013871064
811	Low WGD	0.075	20	20	Euclidean Min. Ev.	0.194381033775143
812	Low WGD	0.075	20	20	Manhattan NJ	0.264484947440517
813	Low WGD	0.075	20	20	Manhattan Min. Ev.	0.194381033775143
814	Low WGD	0.075	20	20	MEDALT	0.6142264057755
815	Low WGD	0.075	20	20	MEDICC2	0.0589429656725011
816	Low WGD	0.025	5	8	Euclidean NJ	0.308181620264318
817	Low WGD	0.025	5	8	Euclidean Min. Ev.	0.308181620264318
818	Low WGD	0.025	5	8	Manhattan NJ	0.0
819	Low WGD	0.025	5	8	Manhattan Min. Ev.	0.308181620264318
820	Low WGD	0.025	5	8	MEDALT	0.193126721428565
821	Low WGD	0.025	5	8	MEDICC2	0.308181620264318
822	Low WGD	0.1	20	1	Euclidean NJ	0.320801150560073
823	Low WGD	0.1	20	1	Euclidean Min. Ev.	0.246090727890974
824	Low WGD	0.1	20	1	Manhattan NJ	0.04006821561313
825	Low WGD	0.1	20	1	Manhattan Min. Ev.	0.246090727890974
826	Low WGD	0.1	20	1	MEDALT	0.9252529050236
827	Low WGD	0.1	20	1	MEDICC2	0.04006821561313
828	Low WGD	0.025	3	13	Euclidean NJ	0
829	Low WGD	0.025	3	13	Euclidean Min. Ev.	0
830	Low WGD	0.025	3	13	Manhattan NJ	0
831	Low WGD	0.025	3	13	Manhattan Min. Ev.	0
832	Low WGD	0.025	3	13	MEDALT	0
833	Low WGD	0.025	3	13	MEDICC2	0
834	High WGD	0.1	20	1	Euclidean NJ	0.156888932347064
835	High WGD	0.1	20	1	Euclidean Min. Ev.	0.134460380340474
836	High WGD	0.1	20	1	Manhattan NJ	0.163343126533488
837	High WGD	0.1	20	1	Manhattan Min. Ev.	0.134460380340474
838	High WGD	0.1	20	1	MEDALT	0.70489976342685
839	High WGD	0.1	20	1	MEDICC2	0.0498618931746282
840	No WGD	0.01	20	16	Euclidean NJ	0.0930342579688651
841	No WGD	0.01	20	16	Euclidean Min. Ev.	0.0930342579688651
842	No WGD	0.01	20	16	Manhattan NJ	0.0930342579688651
843	No WGD	0.01	20	16	Manhattan Min. Ev.	0.0930342579688651
844	No WGD	0.01	20	16	MEDALT	0.396210642405505
845	No WGD	0.01	20	16	MEDICC2	0.0930342579688651
846	No WGD	0.1	10	19	Euclidean NJ	0.137839650068822
847	No WGD	0.1	10	19	Euclidean Min. Ev.	0.137839650068822
848	No WGD	0.1	10	19	Manhattan NJ	0.0
849	No WGD	0.1	10	19	Manhattan Min. Ev.	0.137839650068822
850	No WGD	0.1	10	19	MEDALT	1.0
851	No WGD	0.1	10	19	MEDICC2	0.0
852	Low WGD	0.01	100	19	Euclidean NJ	0.21311314044799
853	Low WGD	0.01	100	19	Euclidean Min. Ev.	0.171684837834379
854	Low WGD	0.01	100	19	Manhattan NJ	0.160156000471988
855	Low WGD	0.01	100	19	Manhattan Min. Ev.	0.171684837834379
856	Low WGD	0.01	100	19	MEDALT	0.452502759203405
857	Low WGD	0.01	100	19	MEDICC2	0.0919476719091426
858	No WGD	0.05	15	11	Euclidean NJ	0.140620155162342
859	No WGD	0.05	15	11	Euclidean Min. Ev.	0.108433277766127
860	No WGD	0.05	15	11	Manhattan NJ	0.0557830544354881
861	No WGD	0.05	15	11	Manhattan Min. Ev.	0.108433277766127
862	No WGD	0.05	15	11	MEDALT	0.434017715749672
863	No WGD	0.05	15	11	MEDICC2	0.0
864	Low WGD	0.05	100	0	Euclidean NJ	0.144755910907673
865	Low WGD	0.05	100	0	Euclidean Min. Ev.	0.113975419152785
866	Low WGD	0.05	100	0	Manhattan NJ	0.0935071904911953
867	Low WGD	0.05	100	0	Manhattan Min. Ev.	0.113975419152785
868	Low WGD	0.05	100	0	MEDALT	0.6105012487652
869	Low WGD	0.05	100	0	MEDICC2	0.0617742135013028
870	Low WGD	0.01	3	21	Euclidean NJ	0
871	Low WGD	0.01	3	21	Euclidean Min. Ev.	0
872	Low WGD	0.01	3	21	Manhattan NJ	0
873	Low WGD	0.01	3	21	Manhattan Min. Ev.	0
874	Low WGD	0.01	3	21	MEDALT	0
875	Low WGD	0.01	3	21	MEDICC2	0
876	High WGD	0.075	15	4	Euclidean NJ	0.095354234071434
877	High WGD	0.075	15	4	Euclidean Min. Ev.	0.095354234071434
878	High WGD	0.075	15	4	Manhattan NJ	0.0
879	High WGD	0.075	15	4	Manhattan Min. Ev.	0.095354234071434
880	High WGD	0.075	15	4	MEDALT	0.59987081143067
881	High WGD	0.075	15	4	MEDICC2	0.0
882	Low WGD	0.01	100	13	Euclidean NJ	0.192459171736383
883	Low WGD	0.01	100	13	Euclidean Min. Ev.	0.222041504649878
884	Low WGD	0.01	100	13	Manhattan NJ	0.142434564995942
885	Low WGD	0.01	100	13	Manhattan Min. Ev.	0.222041504649878
886	Low WGD	0.01	100	13	MEDALT	0.429180172740592
887	Low WGD	0.01	100	13	MEDICC2	0.125153197516512
888	High WGD	0.075	5	13	Euclidean NJ	0.0
889	High WGD	0.075	5	13	Euclidean Min. Ev.	0.0
