tag	rep	length	Time	Algorithm	WGD
wgd_kernel	46	120	0.03990530967712402	Lazy kernel composition	WGD
wgd_kernel	46	140	0.04648709297180176	Lazy kernel composition	WGD
wgd_kernel	46	160	0.05597805976867676	Lazy kernel composition	WGD
wgd_kernel	46	180	0.06425714492797852	Lazy kernel composition	WGD
wgd_kernel	46	200	0.07218432426452637	Lazy kernel composition	WGD
wgd_kernel	47	20	0.0017461776733398438	Lazy kernel composition	WGD
wgd_kernel	47	40	0.0074977874755859375	Lazy kernel composition	WGD
wgd_kernel	47	60	0.015667200088500977	Lazy kernel composition	WGD
wgd_kernel	47	80	0.024184465408325195	Lazy kernel composition	WGD
wgd_kernel	47	100	0.03194594383239746	Lazy kernel composition	WGD
wgd_kernel	47	120	0.03945112228393555	Lazy kernel composition	WGD
wgd_kernel	47	140	0.04813742637634277	Lazy kernel composition	WGD
wgd_kernel	47	160	0.06336116790771484	Lazy kernel composition	WGD
wgd_kernel	47	180	0.0645439624786377	Lazy kernel composition	WGD
wgd_kernel	47	200	0.07545042037963867	Lazy kernel composition	WGD
wgd_kernel	48	20	0.0017457008361816406	Lazy kernel composition	WGD
wgd_kernel	48	40	0.007794618606567383	Lazy kernel composition	WGD
wgd_kernel	48	60	0.01575636863708496	Lazy kernel composition	WGD
wgd_kernel	48	80	0.023858070373535156	Lazy kernel composition	WGD
wgd_kernel	48	100	0.031201839447021484	Lazy kernel composition	WGD
wgd_kernel	48	120	0.03929924964904785	Lazy kernel composition	WGD
wgd_kernel	48	140	0.0472564697265625	Lazy kernel composition	WGD
wgd_kernel	48	160	0.05818748474121094	Lazy kernel composition	WGD
wgd_kernel	48	180	0.06346416473388672	Lazy kernel composition	WGD
wgd_kernel	48	200	0.07608246803283691	Lazy kernel composition	WGD
wgd_kernel	49	20	0.0017483234405517578	Lazy kernel composition	WGD
wgd_kernel	49	40	0.007666587829589844	Lazy kernel composition	WGD
wgd_kernel	49	60	0.016232728958129883	Lazy kernel composition	WGD
wgd_kernel	49	80	0.02497100830078125	Lazy kernel composition	WGD
wgd_kernel	49	100	0.03452181816101074	Lazy kernel composition	WGD
wgd_kernel	49	120	0.040874481201171875	Lazy kernel composition	WGD
wgd_kernel	49	140	0.04934072494506836	Lazy kernel composition	WGD
wgd_kernel	49	160	0.05636930465698242	Lazy kernel composition	WGD
wgd_kernel	49	180	0.06606888771057129	Lazy kernel composition	WGD
wgd_kernel	49	200	0.07835245132446289	Lazy kernel composition	WGD
no_wgd_kernel	0	20	0.0008816719055175781	Lazy kernel composition	No WGD
no_wgd_kernel	0	40	0.0014758110046386719	Lazy kernel composition	No WGD
no_wgd_kernel	0	60	0.0023462772369384766	Lazy kernel composition	No WGD
no_wgd_kernel	0	80	0.0034601688385009766	Lazy kernel composition	No WGD
no_wgd_kernel	0	100	0.004297733306884766	Lazy kernel composition	No WGD
no_wgd_kernel	0	120	0.004849433898925781	Lazy kernel composition	No WGD
no_wgd_kernel	0	140	0.005639553070068359	Lazy kernel composition	No WGD
no_wgd_kernel	0	160	0.006718158721923828	Lazy kernel composition	No WGD
no_wgd_kernel	0	180	0.007339954376220703	Lazy kernel composition	No WGD
no_wgd_kernel	0	200	0.008145332336425781	Lazy kernel composition	No WGD
no_wgd_kernel	1	20	0.0005624294281005859	Lazy kernel composition	No WGD
no_wgd_kernel	1	40	0.001558065414428711	Lazy kernel composition	No WGD
no_wgd_kernel	1	60	0.0025963783264160156	Lazy kernel composition	No WGD
no_wgd_kernel	1	80	0.003270387649536133	Lazy kernel composition	No WGD
no_wgd_kernel	1	100	0.004004240036010742	Lazy kernel composition	No WGD
no_wgd_kernel	1	120	0.005053997039794922	Lazy kernel composition	No WGD
no_wgd_kernel	1	140	0.005828380584716797	Lazy kernel composition	No WGD
no_wgd_kernel	1	160	0.006434202194213867	Lazy kernel composition	No WGD
no_wgd_kernel	1	180	0.007660388946533203	Lazy kernel composition	No WGD
no_wgd_kernel	1	200	0.008365869522094727	Lazy kernel composition	No WGD
no_wgd_kernel	2	20	0.0005614757537841797	Lazy kernel composition	No WGD
no_wgd_kernel	2	40	0.0014464855194091797	Lazy kernel composition	No WGD
no_wgd_kernel	2	60	0.0023651123046875	Lazy kernel composition	No WGD
no_wgd_kernel	2	80	0.0033545494079589844	Lazy kernel composition	No WGD
no_wgd_kernel	2	100	0.004274129867553711	Lazy kernel composition	No WGD
no_wgd_kernel	2	120	0.00500941276550293	Lazy kernel composition	No WGD
no_wgd_kernel	2	140	0.00602269172668457	Lazy kernel composition	No WGD
no_wgd_kernel	2	160	0.006537199020385742	Lazy kernel composition	No WGD
no_wgd_kernel	2	180	0.007494449615478516	Lazy kernel composition	No WGD
no_wgd_kernel	2	200	0.008455514907836914	Lazy kernel composition	No WGD
no_wgd_kernel	3	20	0.0005762577056884766	Lazy kernel composition	No WGD
no_wgd_kernel	3	40	0.0014579296112060547	Lazy kernel composition	No WGD
no_wgd_kernel	3	60	0.0023267269134521484	Lazy kernel composition	No WGD
no_wgd_kernel	3	80	0.003164529800415039	Lazy kernel composition	No WGD
no_wgd_kernel	3	100	0.00411677360534668	Lazy kernel composition	No WGD
no_wgd_kernel	3	120	0.005121469497680664	Lazy kernel composition	No WGD
no_wgd_kernel	3	140	0.005685091018676758	Lazy kernel composition	No WGD
no_wgd_kernel	3	160	0.006307840347290039	Lazy kernel composition	No WGD
no_wgd_kernel	3	180	0.007406473159790039	Lazy kernel composition	No WGD
no_wgd_kernel	3	200	0.008017539978027344	Lazy kernel composition	No WGD
no_wgd_kernel	4	20	0.0005464553833007812	Lazy kernel composition	No WGD
no_wgd_kernel	4	40	0.0013911724090576172	Lazy kernel composition	No WGD
no_wgd_kernel	4	60	0.0022628307342529297	Lazy kernel composition	No WGD
no_wgd_kernel	4	80	0.003215312957763672	Lazy kernel composition	No WGD
no_wgd_kernel	4	100	0.003874540328979492	Lazy kernel composition	No WGD
no_wgd_kernel	4	120	0.005060911178588867	Lazy kernel composition	No WGD
no_wgd_kernel	4	140	0.0058345794677734375	Lazy kernel composition	No WGD
no_wgd_kernel	4	160	0.0065670013427734375	Lazy kernel composition	No WGD
no_wgd_kernel	4	180	0.007947206497192383	Lazy kernel composition	No WGD
no_wgd_kernel	4	200	0.008118867874145508	Lazy kernel composition	No WGD
no_wgd_kernel	5	20	0.0006413459777832031	Lazy kernel composition	No WGD
no_wgd_kernel	5	40	0.0016715526580810547	Lazy kernel composition	No WGD
no_wgd_kernel	5	60	0.0022699832916259766	Lazy kernel composition	No WGD
no_wgd_kernel	5	80	0.0030786991119384766	Lazy kernel composition	No WGD
no_wgd_kernel	5	100	0.0039060115814208984	Lazy kernel composition	No WGD
no_wgd_kernel	5	120	0.004754781723022461	Lazy kernel composition	No WGD
no_wgd_kernel	5	140	0.0058519840240478516	Lazy kernel composition	No WGD
no_wgd_kernel	5	160	0.006296634674072266	Lazy kernel composition	No WGD
no_wgd_kernel	5	180	0.0071392059326171875	Lazy kernel composition	No WGD
no_wgd_kernel	5	200	0.00828862190246582	Lazy kernel composition	No WGD
no_wgd_kernel	6	20	0.0005450248718261719	Lazy kernel composition	No WGD
no_wgd_kernel	6	40	0.0014040470123291016	Lazy kernel composition	No WGD
no_wgd_kernel	6	60	0.002267599105834961	Lazy kernel composition	No WGD
no_wgd_kernel	6	80	0.0030870437622070312	Lazy kernel composition	No WGD
no_wgd_kernel	6	100	0.0038747787475585938	Lazy kernel composition	No WGD
no_wgd_kernel	6	120	0.005193471908569336	Lazy kernel composition	No WGD
no_wgd_kernel	6	140	0.005591869354248047	Lazy kernel composition	No WGD
no_wgd_kernel	6	160	0.00631403923034668	Lazy kernel composition	No WGD
no_wgd_kernel	6	180	0.00854349136352539	Lazy kernel composition	No WGD
no_wgd_kernel	6	200	0.008285760879516602	Lazy kernel composition	No WGD
no_wgd_kernel	7	20	0.0005903244018554688	Lazy kernel composition	No WGD
no_wgd_kernel	7	40	0.0014538764953613281	Lazy kernel composition	No WGD
no_wgd_kernel	7	60	0.002312898635864258	Lazy kernel composition	No WGD
no_wgd_kernel	7	80	0.00319671630859375	Lazy kernel composition	No WGD
no_wgd_kernel	7	100	0.004238128662109375	Lazy kernel composition	No WGD
no_wgd_kernel	7	120	0.004998683929443359	Lazy kernel composition	No WGD
no_wgd_kernel	7	140	0.005718708038330078	Lazy kernel composition	No WGD
no_wgd_kernel	7	160	0.0064465999603271484	Lazy kernel composition	No WGD
no_wgd_kernel	7	180	0.007471799850463867	Lazy kernel composition	No WGD
no_wgd_kernel	7	200	0.008415699005126953	Lazy kernel composition	No WGD
no_wgd_kernel	8	20	0.0005962848663330078	Lazy kernel composition	No WGD
no_wgd_kernel	8	40	0.001438140869140625	Lazy kernel composition	No WGD
no_wgd_kernel	8	60	0.002309083938598633	Lazy kernel composition	No WGD
no_wgd_kernel	8	80	0.0033118724822998047	Lazy kernel composition	No WGD
no_wgd_kernel	8	100	0.003972053527832031	Lazy kernel composition	No WGD
no_wgd_kernel	8	120	0.004818916320800781	Lazy kernel composition	No WGD
no_wgd_kernel	8	140	0.005658626556396484	Lazy kernel composition	No WGD
no_wgd_kernel	8	160	0.006685972213745117	Lazy kernel composition	No WGD
no_wgd_kernel	8	180	0.007328510284423828	Lazy kernel composition	No WGD
no_wgd_kernel	8	200	0.008919000625610352	Lazy kernel composition	No WGD
no_wgd_kernel	9	20	0.0005805492401123047	Lazy kernel composition	No WGD
no_wgd_kernel	9	40	0.001428842544555664	Lazy kernel composition	No WGD
no_wgd_kernel	9	60	0.0022962093353271484	Lazy kernel composition	No WGD
no_wgd_kernel	9	80	0.0032625198364257812	Lazy kernel composition	No WGD
no_wgd_kernel	9	100	0.003984212875366211	Lazy kernel composition	No WGD
no_wgd_kernel	9	120	0.004926204681396484	Lazy kernel composition	No WGD
no_wgd_kernel	9	140	0.005782127380371094	Lazy kernel composition	No WGD
no_wgd_kernel	9	160	0.006576061248779297	Lazy kernel composition	No WGD
no_wgd_kernel	9	180	0.007428169250488281	Lazy kernel composition	No WGD
no_wgd_kernel	9	200	0.008283853530883789	Lazy kernel composition	No WGD
no_wgd_kernel	10	20	0.0005686283111572266	Lazy kernel composition	No WGD
no_wgd_kernel	10	40	0.0014355182647705078	Lazy kernel composition	No WGD
no_wgd_kernel	10	60	0.0024492740631103516	Lazy kernel composition	No WGD
no_wgd_kernel	10	80	0.0033922195434570312	Lazy kernel composition	No WGD
no_wgd_kernel	10	100	0.004215717315673828	Lazy kernel composition	No WGD
no_wgd_kernel	10	120	0.004832029342651367	Lazy kernel composition	No WGD
no_wgd_kernel	10	140	0.0055942535400390625	Lazy kernel composition	No WGD
no_wgd_kernel	10	160	0.00716090202331543	Lazy kernel composition	No WGD
no_wgd_kernel	10	180	0.0075342655181884766	Lazy kernel composition	No WGD
no_wgd_kernel	10	200	0.008282184600830078	Lazy kernel composition	No WGD
no_wgd_kernel	11	20	0.0005664825439453125	Lazy kernel composition	No WGD
no_wgd_kernel	11	40	0.0014529228210449219	Lazy kernel composition	No WGD
no_wgd_kernel	11	60	0.002322673797607422	Lazy kernel composition	No WGD
no_wgd_kernel	11	80	0.003175497055053711	Lazy kernel composition	No WGD
no_wgd_kernel	11	100	0.003950834274291992	Lazy kernel composition	No WGD
no_wgd_kernel	11	120	0.004786968231201172	Lazy kernel composition	No WGD
no_wgd_kernel	11	140	0.005661964416503906	Lazy kernel composition	No WGD
no_wgd_kernel	11	160	0.006477832794189453	Lazy kernel composition	No WGD
no_wgd_kernel	11	180	0.007293224334716797	Lazy kernel composition	No WGD
no_wgd_kernel	11	200	0.008185863494873047	Lazy kernel composition	No WGD
no_wgd_kernel	12	20	0.0005567073822021484	Lazy kernel composition	No WGD
no_wgd_kernel	12	40	0.0014295578002929688	Lazy kernel composition	No WGD
no_wgd_kernel	12	60	0.0023200511932373047	Lazy kernel composition	No WGD
no_wgd_kernel	12	80	0.0031485557556152344	Lazy kernel composition	No WGD
no_wgd_kernel	12	100	0.00395655632019043	Lazy kernel composition	No WGD
no_wgd_kernel	12	120	0.004855155944824219	Lazy kernel composition	No WGD
no_wgd_kernel	12	140	0.005596637725830078	Lazy kernel composition	No WGD
no_wgd_kernel	12	160	0.0064127445220947266	Lazy kernel composition	No WGD
no_wgd_kernel	12	180	0.007333278656005859	Lazy kernel composition	No WGD
no_wgd_kernel	12	200	0.008728742599487305	Lazy kernel composition	No WGD
no_wgd_kernel	13	20	0.0006906986236572266	Lazy kernel composition	No WGD
no_wgd_kernel	13	40	0.0016019344329833984	Lazy kernel composition	No WGD
no_wgd_kernel	13	60	0.002315521240234375	Lazy kernel composition	No WGD
no_wgd_kernel	13	80	0.0032052993774414062	Lazy kernel composition	No WGD
no_wgd_kernel	13	100	0.004005908966064453	Lazy kernel composition	No WGD
no_wgd_kernel	13	120	0.004857778549194336	Lazy kernel composition	No WGD
no_wgd_kernel	13	140	0.005759716033935547	Lazy kernel composition	No WGD
no_wgd_kernel	13	160	0.0065157413482666016	Lazy kernel composition	No WGD
no_wgd_kernel	13	180	0.007408857345581055	Lazy kernel composition	No WGD
no_wgd_kernel	13	200	0.008214235305786133	Lazy kernel composition	No WGD
no_wgd_kernel	14	20	0.0005867481231689453	Lazy kernel composition	No WGD
no_wgd_kernel	14	40	0.001447916030883789	Lazy kernel composition	No WGD
no_wgd_kernel	14	60	0.0023505687713623047	Lazy kernel composition	No WGD
no_wgd_kernel	14	80	0.0031447410583496094	Lazy kernel composition	No WGD
no_wgd_kernel	14	100	0.0039882659912109375	Lazy kernel composition	No WGD
no_wgd_kernel	14	120	0.0047986507415771484	Lazy kernel composition	No WGD
no_wgd_kernel	14	140	0.0055887699127197266	Lazy kernel composition	No WGD
no_wgd_kernel	14	160	0.006456136703491211	Lazy kernel composition	No WGD
no_wgd_kernel	14	180	0.007243633270263672	Lazy kernel composition	No WGD
no_wgd_kernel	14	200	0.008141517639160156	Lazy kernel composition	No WGD
no_wgd_kernel	15	20	0.0005629062652587891	Lazy kernel composition	No WGD
no_wgd_kernel	15	40	0.0014336109161376953	Lazy kernel composition	No WGD
no_wgd_kernel	15	60	0.002293109893798828	Lazy kernel composition	No WGD
no_wgd_kernel	15	80	0.003143787384033203	Lazy kernel composition	No WGD
no_wgd_kernel	15	100	0.004003763198852539	Lazy kernel composition	No WGD
no_wgd_kernel	15	120	0.004803180694580078	Lazy kernel composition	No WGD
no_wgd_kernel	15	140	0.005615234375	Lazy kernel composition	No WGD
no_wgd_kernel	15	160	0.006489276885986328	Lazy kernel composition	No WGD
no_wgd_kernel	15	180	0.007288217544555664	Lazy kernel composition	No WGD
no_wgd_kernel	15	200	0.008210897445678711	Lazy kernel composition	No WGD
no_wgd_kernel	16	20	0.0005717277526855469	Lazy kernel composition	No WGD
no_wgd_kernel	16	40	0.0014624595642089844	Lazy kernel composition	No WGD
no_wgd_kernel	16	60	0.002302885055541992	Lazy kernel composition	No WGD
no_wgd_kernel	16	80	0.003144502639770508	Lazy kernel composition	No WGD
no_wgd_kernel	16	100	0.0040130615234375	Lazy kernel composition	No WGD
no_wgd_kernel	16	120	0.004809856414794922	Lazy kernel composition	No WGD
no_wgd_kernel	16	140	0.00560450553894043	Lazy kernel composition	No WGD
no_wgd_kernel	16	160	0.006476163864135742	Lazy kernel composition	No WGD
no_wgd_kernel	16	180	0.007317543029785156	Lazy kernel composition	No WGD
no_wgd_kernel	16	200	0.008219718933105469	Lazy kernel composition	No WGD
no_wgd_kernel	17	20	0.0005657672882080078	Lazy kernel composition	No WGD
no_wgd_kernel	17	40	0.0014433860778808594	Lazy kernel composition	No WGD
no_wgd_kernel	17	60	0.002305269241333008	Lazy kernel composition	No WGD
no_wgd_kernel	17	80	0.0031859874725341797	Lazy kernel composition	No WGD
no_wgd_kernel	17	100	0.0039789676666259766	Lazy kernel composition	No WGD
no_wgd_kernel	17	120	0.004809141159057617	Lazy kernel composition	No WGD
no_wgd_kernel	17	140	0.0055849552154541016	Lazy kernel composition	No WGD
no_wgd_kernel	17	160	0.006463050842285156	Lazy kernel composition	No WGD
no_wgd_kernel	17	180	0.0073854923248291016	Lazy kernel composition	No WGD
no_wgd_kernel	17	200	0.00827646255493164	Lazy kernel composition	No WGD
no_wgd_kernel	18	20	0.0005710124969482422	Lazy kernel composition	No WGD
no_wgd_kernel	18	40	0.0014362335205078125	Lazy kernel composition	No WGD
no_wgd_kernel	18	60	0.0023055076599121094	Lazy kernel composition	No WGD
no_wgd_kernel	18	80	0.0031578540802001953	Lazy kernel composition	No WGD
no_wgd_kernel	18	100	0.003999948501586914	Lazy kernel composition	No WGD
no_wgd_kernel	18	120	0.0048563480377197266	Lazy kernel composition	No WGD
no_wgd_kernel	18	140	0.005640745162963867	Lazy kernel composition	No WGD
no_wgd_kernel	18	160	0.0063250064849853516	Lazy kernel composition	No WGD
no_wgd_kernel	18	180	0.010378122329711914	Lazy kernel composition	No WGD
no_wgd_kernel	18	200	0.014159440994262695	Lazy kernel composition	No WGD
no_wgd_kernel	19	20	0.0009605884552001953	Lazy kernel composition	No WGD
no_wgd_kernel	19	40	0.0024225711822509766	Lazy kernel composition	No WGD
no_wgd_kernel	19	60	0.0039179325103759766	Lazy kernel composition	No WGD
no_wgd_kernel	19	80	0.003438711166381836	Lazy kernel composition	No WGD
no_wgd_kernel	19	100	0.004775047302246094	Lazy kernel composition	No WGD
no_wgd_kernel	19	120	0.006354093551635742	Lazy kernel composition	No WGD
no_wgd_kernel	19	140	0.006664276123046875	Lazy kernel composition	No WGD
no_wgd_kernel	19	160	0.007169246673583984	Lazy kernel composition	No WGD
no_wgd_kernel	19	180	0.008855581283569336	Lazy kernel composition	No WGD
no_wgd_kernel	19	200	0.00865793228149414	Lazy kernel composition	No WGD
no_wgd_kernel	20	20	0.0005843639373779297	Lazy kernel composition	No WGD
no_wgd_kernel	20	40	0.002306699752807617	Lazy kernel composition	No WGD
no_wgd_kernel	20	60	0.0030517578125	Lazy kernel composition	No WGD
no_wgd_kernel	20	80	0.003608226776123047	Lazy kernel composition	No WGD
no_wgd_kernel	20	100	0.00408482551574707	Lazy kernel composition	No WGD
no_wgd_kernel	20	120	0.00510859489440918	Lazy kernel composition	No WGD
no_wgd_kernel	20	140	0.006604909896850586	Lazy kernel composition	No WGD
no_wgd_kernel	20	160	0.0066509246826171875	Lazy kernel composition	No WGD
no_wgd_kernel	20	180	0.0077211856842041016	Lazy kernel composition	No WGD
no_wgd_kernel	20	200	0.009228229522705078	Lazy kernel composition	No WGD
no_wgd_kernel	21	20	0.0005927085876464844	Lazy kernel composition	No WGD
no_wgd_kernel	21	40	0.001478433609008789	Lazy kernel composition	No WGD
no_wgd_kernel	21	60	0.0023827552795410156	Lazy kernel composition	No WGD
no_wgd_kernel	21	80	0.0033724308013916016	Lazy kernel composition	No WGD
no_wgd_kernel	21	100	0.004670619964599609	Lazy kernel composition	No WGD
no_wgd_kernel	21	120	0.005037069320678711	Lazy kernel composition	No WGD
no_wgd_kernel	21	140	0.005849123001098633	Lazy kernel composition	No WGD
no_wgd_kernel	21	160	0.006676912307739258	Lazy kernel composition	No WGD
no_wgd_kernel	21	180	0.008044719696044922	Lazy kernel composition	No WGD
no_wgd_kernel	21	200	0.008428335189819336	Lazy kernel composition	No WGD
no_wgd_kernel	22	20	0.00057220458984375	Lazy kernel composition	No WGD
no_wgd_kernel	22	40	0.0014715194702148438	Lazy kernel composition	No WGD
no_wgd_kernel	22	60	0.0029058456420898438	Lazy kernel composition	No WGD
no_wgd_kernel	22	80	0.0032989978790283203	Lazy kernel composition	No WGD
no_wgd_kernel	22	100	0.0041027069091796875	Lazy kernel composition	No WGD
no_wgd_kernel	22	120	0.0050601959228515625	Lazy kernel composition	No WGD
no_wgd_kernel	22	140	0.00607752799987793	Lazy kernel composition	No WGD
no_wgd_kernel	22	160	0.007143259048461914	Lazy kernel composition	No WGD
no_wgd_kernel	22	180	0.007646799087524414	Lazy kernel composition	No WGD
no_wgd_kernel	22	200	0.008923768997192383	Lazy kernel composition	No WGD
no_wgd_kernel	23	20	0.0006000995635986328	Lazy kernel composition	No WGD
no_wgd_kernel	23	40	0.0014767646789550781	Lazy kernel composition	No WGD
no_wgd_kernel	23	60	0.0024089813232421875	Lazy kernel composition	No WGD
no_wgd_kernel	23	80	0.0033407211303710938	Lazy kernel composition	No WGD
no_wgd_kernel	23	100	0.004120826721191406	Lazy kernel composition	No WGD
no_wgd_kernel	23	120	0.005396366119384766	Lazy kernel composition	No WGD
no_wgd_kernel	23	140	0.00569605827331543	Lazy kernel composition	No WGD
no_wgd_kernel	23	160	0.006520986557006836	Lazy kernel composition	No WGD
no_wgd_kernel	23	180	0.008090734481811523	Lazy kernel composition	No WGD
no_wgd_kernel	23	200	0.008342266082763672	Lazy kernel composition	No WGD
no_wgd_kernel	24	20	0.0005612373352050781	Lazy kernel composition	No WGD
no_wgd_kernel	24	40	0.0014531612396240234	Lazy kernel composition	No WGD
no_wgd_kernel	24	60	0.002302408218383789	Lazy kernel composition	No WGD
no_wgd_kernel	24	80	0.0031473636627197266	Lazy kernel composition	No WGD
no_wgd_kernel	24	100	0.004398345947265625	Lazy kernel composition	No WGD
no_wgd_kernel	24	120	0.004838705062866211	Lazy kernel composition	No WGD
no_wgd_kernel	24	140	0.0056951045989990234	Lazy kernel composition	No WGD
no_wgd_kernel	24	160	0.006698131561279297	Lazy kernel composition	No WGD
no_wgd_kernel	24	180	0.007791757583618164	Lazy kernel composition	No WGD
no_wgd_kernel	24	200	0.008147239685058594	Lazy kernel composition	No WGD
no_wgd_kernel	25	20	0.0005695819854736328	Lazy kernel composition	No WGD
no_wgd_kernel	25	40	0.0014679431915283203	Lazy kernel composition	No WGD
no_wgd_kernel	25	60	0.002328634262084961	Lazy kernel composition	No WGD
no_wgd_kernel	25	80	0.0035598278045654297	Lazy kernel composition	No WGD
no_wgd_kernel	25	100	0.0045757293701171875	Lazy kernel composition	No WGD
no_wgd_kernel	25	120	0.005155324935913086	Lazy kernel composition	No WGD
no_wgd_kernel	25	140	0.006336212158203125	Lazy kernel composition	No WGD
no_wgd_kernel	25	160	0.007169485092163086	Lazy kernel composition	No WGD
no_wgd_kernel	25	180	0.007424592971801758	Lazy kernel composition	No WGD
no_wgd_kernel	25	200	0.00863337516784668	Lazy kernel composition	No WGD
no_wgd_kernel	26	20	0.0005636215209960938	Lazy kernel composition	No WGD
no_wgd_kernel	26	40	0.0014476776123046875	Lazy kernel composition	No WGD
no_wgd_kernel	26	60	0.0023403167724609375	Lazy kernel composition	No WGD
no_wgd_kernel	26	80	0.003162384033203125	Lazy kernel composition	No WGD
no_wgd_kernel	26	100	0.004157543182373047	Lazy kernel composition	No WGD
no_wgd_kernel	26	120	0.004775524139404297	Lazy kernel composition	No WGD
no_wgd_kernel	26	140	0.00606226921081543	Lazy kernel composition	No WGD
no_wgd_kernel	26	160	0.0064737796783447266	Lazy kernel composition	No WGD
no_wgd_kernel	26	180	0.007323026657104492	Lazy kernel composition	No WGD
no_wgd_kernel	26	200	0.008916378021240234	Lazy kernel composition	No WGD
no_wgd_kernel	27	20	0.0005922317504882812	Lazy kernel composition	No WGD
no_wgd_kernel	27	40	0.0014302730560302734	Lazy kernel composition	No WGD
no_wgd_kernel	27	60	0.0023767948150634766	Lazy kernel composition	No WGD
no_wgd_kernel	27	80	0.0031845569610595703	Lazy kernel composition	No WGD
no_wgd_kernel	27	100	0.004326343536376953	Lazy kernel composition	No WGD
no_wgd_kernel	27	120	0.005228996276855469	Lazy kernel composition	No WGD
no_wgd_kernel	27	140	0.0057141780853271484	Lazy kernel composition	No WGD
no_wgd_kernel	27	160	0.0065534114837646484	Lazy kernel composition	No WGD
no_wgd_kernel	27	180	0.00767064094543457	Lazy kernel composition	No WGD
no_wgd_kernel	27	200	0.00823974609375	Lazy kernel composition	No WGD
no_wgd_kernel	28	20	0.0005605220794677734	Lazy kernel composition	No WGD
no_wgd_kernel	28	40	0.0014262199401855469	Lazy kernel composition	No WGD
no_wgd_kernel	28	60	0.0023260116577148438	Lazy kernel composition	No WGD
no_wgd_kernel	28	80	0.0033960342407226562	Lazy kernel composition	No WGD
no_wgd_kernel	28	100	0.004060029983520508	Lazy kernel composition	No WGD
no_wgd_kernel	28	120	0.004815101623535156	Lazy kernel composition	No WGD
no_wgd_kernel	28	140	0.0056116580963134766	Lazy kernel composition	No WGD
no_wgd_kernel	28	160	0.0069277286529541016	Lazy kernel composition	No WGD
no_wgd_kernel	28	180	0.0073854923248291016	Lazy kernel composition	No WGD
no_wgd_kernel	28	200	0.008183717727661133	Lazy kernel composition	No WGD
no_wgd_kernel	29	20	0.0005645751953125	Lazy kernel composition	No WGD
no_wgd_kernel	29	40	0.0018699169158935547	Lazy kernel composition	No WGD
no_wgd_kernel	29	60	0.0023069381713867188	Lazy kernel composition	No WGD
no_wgd_kernel	29	80	0.003187894821166992	Lazy kernel composition	No WGD
no_wgd_kernel	29	100	0.004013776779174805	Lazy kernel composition	No WGD
no_wgd_kernel	29	120	0.004859447479248047	Lazy kernel composition	No WGD
no_wgd_kernel	29	140	0.006138324737548828	Lazy kernel composition	No WGD
no_wgd_kernel	29	160	0.00647735595703125	Lazy kernel composition	No WGD
no_wgd_kernel	29	180	0.007383108139038086	Lazy kernel composition	No WGD
no_wgd_kernel	29	200	0.00863790512084961	Lazy kernel composition	No WGD
no_wgd_kernel	30	20	0.0005726814270019531	Lazy kernel composition	No WGD
no_wgd_kernel	30	40	0.0014338493347167969	Lazy kernel composition	No WGD
no_wgd_kernel	30	60	0.0023076534271240234	Lazy kernel composition	No WGD
no_wgd_kernel	30	80	0.0031862258911132812	Lazy kernel composition	No WGD
no_wgd_kernel	30	100	0.0039670467376708984	Lazy kernel composition	No WGD
no_wgd_kernel	30	120	0.005253791809082031	Lazy kernel composition	No WGD
no_wgd_kernel	30	140	0.005654335021972656	Lazy kernel composition	No WGD
no_wgd_kernel	30	160	0.006531476974487305	Lazy kernel composition	No WGD
no_wgd_kernel	30	180	0.0076978206634521484	Lazy kernel composition	No WGD
no_wgd_kernel	30	200	0.00846552848815918	Lazy kernel composition	No WGD
no_wgd_kernel	31	20	0.0005924701690673828	Lazy kernel composition	No WGD
no_wgd_kernel	31	40	0.0014579296112060547	Lazy kernel composition	No WGD
no_wgd_kernel	31	60	0.0023691654205322266	Lazy kernel composition	No WGD
no_wgd_kernel	31	80	0.0031938552856445312	Lazy kernel composition	No WGD
no_wgd_kernel	31	100	0.004401445388793945	Lazy kernel composition	No WGD
no_wgd_kernel	31	120	0.004836320877075195	Lazy kernel composition	No WGD
no_wgd_kernel	31	140	0.005669116973876953	Lazy kernel composition	No WGD
no_wgd_kernel	31	160	0.0065555572509765625	Lazy kernel composition	No WGD
no_wgd_kernel	31	180	0.00783848762512207	Lazy kernel composition	No WGD
no_wgd_kernel	31	200	0.008328676223754883	Lazy kernel composition	No WGD
no_wgd_kernel	32	20	0.0005841255187988281	Lazy kernel composition	No WGD
no_wgd_kernel	32	40	0.0014355182647705078	Lazy kernel composition	No WGD
no_wgd_kernel	32	60	0.0023109912872314453	Lazy kernel composition	No WGD
no_wgd_kernel	32	80	0.0035195350646972656	Lazy kernel composition	No WGD
no_wgd_kernel	32	100	0.003981351852416992	Lazy kernel composition	No WGD
no_wgd_kernel	32	120	0.0047872066497802734	Lazy kernel composition	No WGD
no_wgd_kernel	32	140	0.005605220794677734	Lazy kernel composition	No WGD
no_wgd_kernel	32	160	0.006912708282470703	Lazy kernel composition	No WGD
no_wgd_kernel	32	180	0.007300615310668945	Lazy kernel composition	No WGD
no_wgd_kernel	32	200	0.008737802505493164	Lazy kernel composition	No WGD
no_wgd_kernel	33	20	0.0005714893341064453	Lazy kernel composition	No WGD
no_wgd_kernel	33	40	0.001443624496459961	Lazy kernel composition	No WGD
